time,open,high,low,close,tick_volume,spread,real_volume,returns
2025-11-10 12:00:00,4076.46,4083.41,4075.91,4080.84,6589,32,0,0.0010548160940406781
2025-11-10 13:00:00,4080.89,4085.38,4075.69,4085.28,6202,32,0,0.001088011291792812
2025-11-10 14:00:00,4085.36,4099.97,4084.24,4097.41,9670,32,0,0.002969196725805645
2025-11-10 15:00:00,4097.46,4105.84,4090.3,4091.59,15678,32,0,-0.0014204094781824494
2025-11-10 16:00:00,4091.63,4094.08,4074.3,4083.44,18348,32,0,-0.001991890683084141
2025-11-10 17:00:00,4083.35,4094.26,4077.76,4084.25,17370,32,0,0.00019836216523327899
2025-11-10 18:00:00,4084.2,4095.71,4081.91,4094.88,12666,32,0,0.002602681030789089
2025-11-10 19:00:00,4094.99,4102.57,4093.3,4102.46,11936,32,0,0.0018510920954948329
2025-11-10 20:00:00,4102.44,4115.79,4101.51,4110.05,12650,32,0,0.0018501094465273038
2025-11-10 21:00:00,4110.07,4115.37,4107.84,4113.19,9163,32,0,0.0007639809734674152
2025-11-10 22:00:00,4113.18,4114.53,4106.61,4111.58,10077,32,0,-0.00039142368818356754
2025-11-10 23:00:00,4111.63,4116.43,4110.35,4115.35,2940,32,0,0.0009169224483045468
2025-11-11 01:00:00,4115.88,4122.65,4115.27,4119.83,5346,33,0,0.001088607287350829
2025-11-11 02:00:00,4120.09,4133.64,4116.24,4130.88,7895,33,0,0.0026821495061690737
2025-11-11 03:00:00,4130.93,4141.1,4127.86,4136.19,12955,33,0,0.0012854403904252187
2025-11-11 04:00:00,4136.2,4139.46,4129.43,4137.97,9527,33,0,0.00043034773547656613
2025-11-11 05:00:00,4137.89,4147.94,4137.01,4146.79,7642,33,0,0.002131479928563884
2025-11-11 06:00:00,4146.76,4148.82,4141.9,4143.11,6556,28,0,-0.0008874334123503136
2025-11-11 07:00:00,4143.06,4144.29,4124.62,4131.01,11639,28,0,-0.0029205114032694324
2025-11-11 08:00:00,4130.99,4137.69,4126.74,4129.81,8841,33,0,-0.00029048586181101843
2025-11-11 09:00:00,4129.78,4132.95,4124.93,4129.46,8793,32,0,-8.474966160676445e-05
2025-11-11 10:00:00,4129.24,4137.61,4128.67,4135.52,9306,32,0,0.001467504225734162
2025-11-11 11:00:00,4135.57,4145.87,4134.32,4141.8,6734,32,0,0.001518551475993224
2025-11-11 12:00:00,4141.85,4144.06,4136.74,4141.69,7256,32,0,-2.6558501134865686e-05
2025-11-11 13:00:00,4141.9,4144.39,4139.04,4142.85,6339,32,0,0.0002800789049881569
2025-11-11 14:00:00,4142.83,4143.84,4133.08,4134.24,7848,32,0,-0.002078279445309583
2025-11-11 15:00:00,4134.33,4146.57,4133.82,4142.51,11313,32,0,0.0020003676612874166
2025-11-11 16:00:00,4142.49,4143.07,4119.98,4124.91,17528,32,0,-0.004248631868118746
2025-11-11 17:00:00,4124.51,4126.07,4096.92,4106.6,19498,32,0,-0.004438884727181791
2025-11-11 18:00:00,4106.59,4115.67,4105.04,4113.11,12943,32,0,0.001585253007353904
2025-11-11 19:00:00,4112.93,4117.7,4110.48,4114.25,9396,32,0,0.000277162536377773
2025-11-11 20:00:00,4114.3,4116.18,4106.61,4113.74,9451,32,0,-0.00012395940936993366
2025-11-11 21:00:00,4113.77,4126.0,4111.86,4122.96,7556,32,0,0.002241269501718657
2025-11-11 22:00:00,4123.0,4131.76,4122.35,4129.43,8932,32,0,0.0015692609193396212
2025-11-11 23:00:00,4129.35,4131.37,4125.61,4126.74,3330,32,0,-0.0006514216247763827
2025-11-12 01:00:00,4126.84,4144.68,4126.84,4142.62,7290,34,0,0.003848073782210637
2025-11-12 02:00:00,4142.44,4145.36,4132.08,4132.91,7197,34,0,-0.0023439272730784166
2025-11-12 03:00:00,4132.96,4137.25,4126.3,4131.46,12774,34,0,-0.0003508423846635411
2025-11-12 04:00:00,4131.47,4135.44,4118.83,4123.92,9644,34,0,-0.001825020694863344
2025-11-12 05:00:00,4123.98,4125.22,4111.68,4111.8,8344,34,0,-0.0029389512890647396
2025-11-12 06:00:00,4111.65,4112.99,4103.61,4110.41,8751,34,0,-0.0003380514616470043
2025-11-12 07:00:00,4110.36,4110.93,4098.78,4104.55,8370,34,0,-0.0014256485362773574
2025-11-12 08:00:00,4104.56,4118.98,4103.07,4118.36,10778,34,0,0.0033645588432347218
2025-11-12 09:00:00,4118.29,4125.23,4113.28,4116.91,8798,32,0,-0.00035208189667723655
